loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type,balance_ratio,rate_spread,reporting_month_dt,last_updated_at_dt,months_since_last_update,credit_score_band_ord,ltv_band_ord,dti_band_ord,prev_balance,balance_change,prev_dpd,dpd_change
LN003446,21,2023-10-01,2022-02-01,20,340,248728.88,234219.69533333305,4.858,750-799,70-80%,>50%,NY,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,30 DPD,30,False,False,False,,2023-10-16,PrimaryCore,Complete,60 DPD,1,0,0,0,0,,0.9416666666628796,-0.14200000000000035,2023-10-01,2023-10-16,0,4,2,3,234910.60888888864,-690.9135555555986,0.0,30.0
LN003446,22,2023-11-01,2022-02-01,21,339,248728.88,233528.78177777748,4.858,750-799,70-80%,>50%,NY,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,60 DPD,60,False,False,False,,2023-11-16,PrimaryCore,Complete,60 DPD,1,0,0,0,0,,0.9388888888851129,-0.14200000000000035,2023-11-01,2023-11-16,0,4,2,3,234219.69533333305,-690.9135555555695,30.0,30.0
LN003446,23,2023-12-01,2022-02-01,22,338,248728.88,232837.8682222219,4.858,750-799,70-80%,>50%,NY,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,60 DPD,60,False,False,False,,2023-12-16,PrimaryCore,Complete,90+ DPD,1,0,0,0,0,,0.9361111111073462,-0.14200000000000035,2023-12-01,2023-12-16,0,4,2,3,233528.78177777748,-690.9135555555695,60.0,0.0
LN003446,24,2024-01-01,2022-02-01,23,337,248728.88,232146.95466666637,4.858,750-799,70-80%,>50%,NY,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,90+ DPD,90,False,False,False,,2024-01-16,PrimaryCore,Complete,Default,0,0,0,0,0,,0.9333333333295797,-0.14200000000000035,2024-01-01,2024-01-16,0,4,2,3,232837.8682222219,-690.9135555555404,60.0,30.0
LN003446,25,2024-02-01,2022-02-01,24,336,248728.88,0.0,4.858,750-799,70-80%,>50%,NY,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Default,0,False,False,True,<10%,2024-02-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,,0.0,-0.14200000000000035,2024-02-01,2024-02-16,0,4,2,3,232146.95466666637,-232146.95466666637,90.0,-90.0
LN003447,1,2024-06-01,2024-06-01,0,360,317835.97,316953.09230555553,5.479,750-799,70-80%,>50%,MI,Purchase,Owner-Occupied,Multi-Unit,Servicer B,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222190846,0.4790000000000001,2024-06-01,2024-06-16,0,4,2,3,317835.97,0.0,0.0,0.0
LN003449,1,2023-10-01,2023-10-01,0,360,641418.7,639636.9813888888,6.844,750-799,70-80%,<30%,FL,Refinance-Rate-Term,Second Home,Single-Family,Servicer A,Current,0,False,False,False,,2023-10-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,,0.9972222222206674,1.8440000000000003,2023-10-01,2023-10-16,0,4,2,0,641418.7,0.0,0.0,0.0
LN003449,2,2023-11-01,2023-10-01,1,359,641418.7,0.0,6.844,750-799,70-80%,<30%,FL,Refinance-Rate-Term,Second Home,Single-Family,Servicer B,Prepaid,0,False,True,False,,2023-11-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,,0.0,1.8440000000000003,2023-11-01,2023-11-16,0,4,2,0,639636.9813888888,-639636.9813888888,0.0,0.0
LN003450,1,2022-03-01,2022-03-01,0,360,312272.79,311405.3655833333,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222190288,-2.493,2022-03-01,2022-03-16,0,4,0,1,312272.79,0.0,0.0,0.0
LN003450,2,2022-04-01,2022-03-01,1,359,312272.79,310537.9411666666,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444412598,-2.493,2022-04-01,2022-04-16,0,4,0,1,311405.3655833333,-867.4244166666758,0.0,0.0
LN003450,3,2022-05-01,2022-03-01,2,358,312272.79,309670.51674999995,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9916666666634909,-2.493,2022-05-01,2022-05-16,0,4,0,1,310537.9411666666,-867.4244166666758,0.0,0.0
LN003450,4,2022-06-01,2022-03-01,3,357,312272.79,308803.0923333333,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.988888888885722,-2.493,2022-06-01,2022-06-16,0,4,0,1,309670.51674999995,-867.4244166666758,0.0,0.0
LN003450,5,2022-07-01,2022-03-01,4,356,312272.79,307935.6679166666,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9861111111079531,-2.493,2022-07-01,2022-07-16,0,4,0,1,308803.0923333333,-867.4244166666758,0.0,0.0
LN003450,6,2022-08-01,2022-03-01,5,355,312272.79,307068.2434999999,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9833333333301841,-2.493,2022-08-01,2022-08-16,0,4,0,1,307935.6679166666,-867.4244166666758,0.0,0.0
LN003450,7,2022-09-01,2022-03-01,6,354,312272.79,306200.81908333325,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9805555555524152,-2.493,2022-09-01,2022-09-16,0,4,0,1,307068.2434999999,-867.4244166666758,0.0,0.0
LN003450,8,2022-10-01,2022-03-01,7,353,312272.79,305333.3946666666,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9777777777746464,-2.493,2022-10-01,2022-10-16,0,4,0,1,306200.81908333325,-867.4244166666758,0.0,0.0
LN003450,9,2022-11-01,2022-03-01,8,352,312272.79,304465.9702499999,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9749999999968775,-2.493,2022-11-01,2022-11-16,0,4,0,1,305333.3946666666,-867.4244166666758,0.0,0.0
LN003450,10,2022-12-01,2022-03-01,9,351,312272.79,303598.5458333332,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9722222222191085,-2.493,2022-12-01,2022-12-16,0,4,0,1,304465.9702499999,-867.4244166666758,0.0,0.0
LN003450,11,2023-01-01,2022-03-01,10,350,312272.79,302731.12141666654,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9694444444413396,-2.493,2023-01-01,2023-01-16,0,4,0,1,303598.5458333332,-867.4244166666758,0.0,0.0
LN003450,12,2023-02-01,2022-03-01,11,349,312272.79,301863.69699999987,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9666666666635707,-2.493,2023-02-01,2023-02-16,0,4,0,1,302731.12141666654,-867.4244166666758,0.0,0.0
LN003450,13,2023-03-01,2022-03-01,12,348,312272.79,300996.2725833332,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9638888888858018,-2.493,2023-03-01,2023-03-16,0,4,0,1,301863.69699999987,-867.4244166666758,0.0,0.0
LN003450,14,2023-04-01,2022-03-01,13,347,312272.79,300128.8481666665,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9611111111080329,-2.493,2023-04-01,2023-04-16,0,4,0,1,300996.2725833332,-867.4244166666758,0.0,0.0
LN003450,15,2023-05-01,2022-03-01,14,346,312272.79,299261.42374999984,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9583333333302639,-2.493,2023-05-01,2023-05-16,0,4,0,1,300128.8481666665,-867.4244166666758,0.0,0.0
LN003450,16,2023-06-01,2022-03-01,15,345,312272.79,298393.9993333332,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9555555555524953,-2.493,2023-06-01,2023-06-16,0,4,0,1,299261.42374999984,-867.4244166666176,0.0,0.0
LN003450,17,2023-07-01,2022-03-01,16,344,312272.79,297526.5749166665,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9527777777747262,-2.493,2023-07-01,2023-07-16,0,4,0,1,298393.9993333332,-867.424416666734,0.0,0.0
LN003450,18,2023-08-01,2022-03-01,17,343,312272.79,296659.1504999998,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9499999999969573,-2.493,2023-08-01,2023-08-16,0,4,0,1,297526.5749166665,-867.4244166666758,0.0,0.0
LN003450,19,2023-09-01,2022-03-01,18,342,312272.79,295791.72608333314,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9472222222191883,-2.493,2023-09-01,2023-09-16,0,4,0,1,296659.1504999998,-867.4244166666758,0.0,0.0
LN003450,20,2023-10-01,2022-03-01,19,341,312272.79,294924.30166666646,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9444444444414194,-2.493,2023-10-01,2023-10-16,0,4,0,1,295791.72608333314,-867.4244166666758,0.0,0.0
LN003450,21,2023-11-01,2022-03-01,20,340,312272.79,294056.8772499998,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9416666666636505,-2.493,2023-11-01,2023-11-16,0,4,0,1,294924.30166666646,-867.4244166666758,0.0,0.0
LN003450,22,2023-12-01,2022-03-01,21,339,312272.79,293189.4528333331,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9388888888858816,-2.493,2023-12-01,2023-12-16,0,4,0,1,294056.8772499998,-867.4244166666758,0.0,0.0
LN003450,23,2024-01-01,2022-03-01,22,338,312272.79,292322.02841666644,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9361111111081126,-2.493,2024-01-01,2024-01-16,0,4,0,1,293189.4528333331,-867.4244166666758,0.0,0.0
LN003450,24,2024-02-01,2022-03-01,23,337,312272.79,291454.60399999976,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9333333333303437,-2.493,2024-02-01,2024-02-16,0,4,0,1,292322.02841666644,-867.4244166666758,0.0,0.0
LN003450,25,2024-03-01,2022-03-01,24,336,312272.79,290587.1795833331,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9305555555525749,-2.493,2024-03-01,2024-03-16,0,4,0,1,291454.60399999976,-867.4244166666758,0.0,0.0
LN003450,26,2024-04-01,2022-03-01,25,335,312272.79,289719.7551666664,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.927777777774806,-2.493,2024-04-01,2024-04-16,0,4,0,1,290587.1795833331,-867.4244166666758,0.0,0.0
LN003450,27,2024-05-01,2022-03-01,26,334,312272.79,288852.33074999973,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9249999999970371,-2.493,2024-05-01,2024-05-16,0,4,0,1,289719.7551666664,-867.4244166666758,0.0,0.0
LN003450,28,2024-06-01,2022-03-01,27,333,312272.79,287984.90633333306,2.507,750-799,<60%,30-40%,IL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9222222222192681,-2.493,2024-06-01,2024-06-16,0,4,0,1,288852.33074999973,-867.4244166666758,0.0,0.0
LN003451,1,2022-06-01,2022-06-01,0,360,298530.05,297700.7998611111,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-06-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,,0.9972222222188818,-1.311,2022-06-01,2022-06-16,0,1,1,1,298530.05,0.0,0.0,0.0
LN003451,2,2022-07-01,2022-06-01,1,359,298530.05,296871.5497222222,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444411132,-1.311,2022-07-01,2022-07-16,0,1,1,1,297700.7998611111,-829.2501388888923,0.0,0.0
LN003451,3,2022-08-01,2022-06-01,2,358,298530.05,296042.2995833333,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9916666666633448,-1.311,2022-08-01,2022-08-16,0,1,1,1,296871.5497222222,-829.2501388888923,0.0,0.0
LN003451,4,2022-09-01,2022-06-01,3,357,298530.05,295213.0494444444,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9888888888855762,-1.311,2022-09-01,2022-09-16,0,1,1,1,296042.2995833333,-829.2501388888923,0.0,0.0
LN003451,5,2022-10-01,2022-06-01,4,356,298530.05,294383.7993055555,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9861111111078078,-1.311,2022-10-01,2022-10-16,0,1,1,1,295213.0494444444,-829.2501388888923,0.0,0.0
LN003451,6,2022-11-01,2022-06-01,5,355,298530.05,293554.54916666663,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9833333333300394,-1.311,2022-11-01,2022-11-16,0,1,1,1,294383.7993055555,-829.2501388888923,0.0,0.0
LN003451,7,2022-12-01,2022-06-01,6,354,298530.05,292725.29902777774,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9805555555522708,-1.311,2022-12-01,2022-12-16,0,1,1,1,293554.54916666663,-829.2501388888923,0.0,0.0
LN003451,8,2023-01-01,2022-06-01,7,353,298530.05,291896.04888888885,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9777777777745024,-1.311,2023-01-01,2023-01-16,0,1,1,1,292725.29902777774,-829.2501388888923,0.0,0.0
LN003451,9,2023-02-01,2022-06-01,8,352,298530.05,291066.79875,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.974999999996734,-1.311,2023-02-01,2023-02-16,0,1,1,1,291896.04888888885,-829.250138888834,0.0,0.0
LN003451,10,2023-03-01,2022-06-01,9,351,298530.05,290237.54861111107,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9722222222189654,-1.311,2023-03-01,2023-03-16,0,1,1,1,291066.79875,-829.2501388889505,0.0,0.0
LN003451,11,2023-04-01,2022-06-01,10,350,298530.05,289408.2984722222,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9694444444411969,-1.311,2023-04-01,2023-04-16,0,1,1,1,290237.54861111107,-829.2501388888923,0.0,0.0
LN003451,12,2023-05-01,2022-06-01,11,349,298530.05,288579.0483333333,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-05-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9666666666634284,-1.311,2023-05-01,2023-05-16,0,1,1,1,289408.2984722222,-829.2501388888923,0.0,0.0
LN003451,13,2023-06-01,2022-06-01,12,348,298530.05,287749.7981944444,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-06-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9638888888856599,-1.311,2023-06-01,2023-06-16,0,1,1,1,288579.0483333333,-829.2501388888923,0.0,0.0
LN003451,14,2023-07-01,2022-06-01,13,347,298530.05,286920.5480555555,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-07-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9611111111078915,-1.311,2023-07-01,2023-07-16,0,1,1,1,287749.7981944444,-829.2501388888923,0.0,0.0
LN003451,15,2023-08-01,2022-06-01,14,346,298530.05,286091.2979166666,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-08-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.9583333333301229,-1.311,2023-08-01,2023-08-16,0,1,1,1,286920.5480555555,-829.2501388888923,0.0,0.0
LN003451,16,2023-09-01,2022-06-01,15,345,298530.05,285262.0477777777,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-09-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.9555555555523545,-1.311,2023-09-01,2023-09-16,0,1,1,1,286091.2979166666,-829.2501388888923,0.0,0.0
LN003451,17,2023-10-01,2022-06-01,16,344,298530.05,284432.7976388888,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-10-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,,0.9527777777745859,-1.311,2023-10-01,2023-10-16,0,1,1,1,285262.0477777777,-829.2501388888923,0.0,0.0
LN003451,18,2023-11-01,2022-06-01,17,343,298530.05,283603.5474999999,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,30 DPD,30,False,False,False,,2023-11-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.9499999999968175,-1.311,2023-11-01,2023-11-16,0,1,1,1,284432.7976388888,-829.2501388888923,0.0,30.0
LN003451,19,2023-12-01,2022-06-01,18,342,298530.05,282774.29736111104,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-12-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.9472222222190491,-1.311,2023-12-01,2023-12-16,0,1,1,1,283603.5474999999,-829.2501388888923,30.0,-30.0
LN003451,20,2024-01-01,2022-06-01,19,341,298530.05,281945.04722222214,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-01-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,,0.9444444444412805,-1.311,2024-01-01,2024-01-16,0,1,1,1,282774.29736111104,-829.2501388888923,0.0,0.0
LN003451,21,2024-02-01,2022-06-01,20,340,298530.05,281115.79708333325,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9416666666635121,-1.311,2024-02-01,2024-02-16,0,1,1,1,281945.04722222214,-829.2501388888923,0.0,30.0
LN003451,22,2024-03-01,2022-06-01,21,339,298530.05,280286.5469444444,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9388888888857437,-1.311,2024-03-01,2024-03-16,0,1,1,1,281115.79708333325,-829.250138888834,30.0,-30.0
LN003451,23,2024-04-01,2022-06-01,22,338,298530.05,279457.29680555547,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-04-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9361111111079751,-1.311,2024-04-01,2024-04-16,0,1,1,1,280286.5469444444,-829.2501388889505,0.0,0.0
LN003451,24,2024-05-01,2022-06-01,23,337,298530.05,278628.0466666666,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-05-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9333333333302066,-1.311,2024-05-01,2024-05-16,0,1,1,1,279457.29680555547,-829.2501388888923,0.0,0.0
LN003451,25,2024-06-01,2022-06-01,24,336,298530.05,277798.7965277777,3.689,600-649,60-70%,30-40%,NY,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9305555555524381,-1.311,2024-06-01,2024-06-16,0,1,1,1,278628.0466666666,-829.2501388888923,0.0,0.0
LN003452,1,2023-03-01,2023-03-01,0,360,484280.76,482935.5356666667,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-03-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9972222222201631,-1.581,2023-03-01,2023-03-16,0,4,2,2,484280.76,0.0,0.0,0.0
LN003452,2,2023-04-01,2023-03-01,1,359,484280.76,481590.3113333334,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-04-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.994444444442391,-1.581,2023-04-01,2023-04-16,0,4,2,2,482935.5356666667,-1345.2243333333172,0.0,0.0
LN003452,3,2023-05-01,2023-03-01,2,358,484280.76,480245.08700000006,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-05-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.991666666664619,-1.581,2023-05-01,2023-05-16,0,4,2,2,481590.3113333334,-1345.2243333333172,0.0,0.0
LN003452,4,2023-06-01,2023-03-01,3,357,484280.76,478899.86266666674,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-06-16,PrimaryCore,Complete,30 DPD,1,0,0,0,0,,0.988888888886847,-1.581,2023-06-01,2023-06-16,0,4,2,2,480245.08700000006,-1345.2243333333172,0.0,0.0
LN003452,5,2023-07-01,2023-03-01,4,356,484280.76,477554.6383333334,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.986111111109075,-1.581,2023-07-01,2023-07-16,0,4,2,2,478899.86266666674,-1345.2243333333172,0.0,30.0
LN003452,6,2023-08-01,2023-03-01,5,355,484280.76,476209.4140000001,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-08-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,,0.983333333331303,-1.581,2023-08-01,2023-08-16,0,4,2,2,477554.6383333334,-1345.2243333333172,30.0,-30.0
LN003452,7,2023-09-01,2023-03-01,6,354,484280.76,474864.1896666668,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-09-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,,0.980555555553531,-1.581,2023-09-01,2023-09-16,0,4,2,2,476209.4140000001,-1345.2243333333172,0.0,0.0
LN003452,8,2023-10-01,2023-03-01,7,353,484280.76,0.0,3.419,750-799,70-80%,40-50%,OH,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Prepaid,0,False,True,False,,2023-10-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,,0.0,-1.581,2023-10-01,2023-10-16,0,4,2,2,474864.1896666668,-474864.1896666668,0.0,0.0
