loan_id,reporting_month,field,panel_value,servicer_value,winner,resolution
LN000017,2025-03-01,current_balance,119719.81450000004,120118.10055728546,PrimaryCore,Servicer data is stale; panel update is newer.
LN004871,2025-05-01,current_balance,169189.69130555555,159226.7637650934,PrimaryCore,Servicer data is stale; panel update is newer.
LN004875,2025-05-01,current_balance,355086.9595555556,390273.7361997819,PrimaryCore,Servicer data is stale; panel update is newer.
LN004882,2025-04-01,current_balance,135717.4963333334,129047.44593827172,PrimaryCore,Servicer data is stale; panel update is newer.
LN004883,2025-05-01,current_balance,202503.7399722219,185010.5310531541,PrimaryCore,Servicer data is stale; panel update is newer.
LN004894,2025-04-01,current_balance,291774.9814444445,269932.4170309742,PrimaryCore,Servicer data is stale; panel update is newer.
LN004902,2025-05-01,current_balance,392430.5439999998,374238.89026359614,PrimaryCore,Servicer data is stale; panel update is newer.
LN004917,2025-03-01,current_balance,319136.4865555554,327466.0045519729,PrimaryCore,Servicer data is stale; panel update is newer.
LN004919,2025-05-01,current_balance,374226.5675555555,397956.9420013401,PrimaryCore,Servicer data is stale; panel update is newer.
LN004926,2025-03-01,current_balance,188653.827361111,206053.7831289748,PrimaryCore,Servicer data is stale; panel update is newer.
LN004953,2025-06-01,current_balance,162745.10933333356,156818.2314050216,PrimaryCore,Servicer data is stale; panel update is newer.
LN004964,2025-01-01,current_balance,295520.17638888874,271970.23386458185,PrimaryCore,Servicer data is stale; panel update is newer.
LN004965,2025-02-01,current_balance,325810.9858333332,331466.1264860778,PrimaryCore,Servicer data is stale; panel update is newer.
LN004986,2025-05-01,current_balance,181367.9816666667,175725.8494646121,PrimaryCore,Servicer data is stale; panel update is newer.
LN004989,2025-04-01,current_balance,111267.534,121144.78580905152,PrimaryCore,Servicer data is stale; panel update is newer.
LN004997,2025-03-01,current_balance,175338.89475,182919.7259408268,PrimaryCore,Servicer data is stale; panel update is newer.
LN004998,2025-05-01,current_balance,239564.80249999973,236062.16518670568,PrimaryCore,Servicer data is stale; panel update is newer.
