loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN004469,5,2024-09-01,2024-05-01,4,356,546644.64,539052.3533333334,7.04,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004469,6,2024-10-01,2024-05-01,5,355,546644.64,537533.8960000001,7.04,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004469,7,2024-11-01,2024-05-01,6,354,546644.64,536015.4386666667,7.04,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004469,8,2024-12-01,2024-05-01,7,353,546644.64,534496.9813333334,7.04,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004470,1,2024-12-01,2024-12-01,0,360,165146.25,164687.51041666666,8.284,750-799,70-80%,30-40%,CA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004471,1,2023-10-01,2023-10-01,0,360,257025.76,256311.79955555557,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004471,2,2023-11-01,2023-10-01,1,359,257025.76,255597.83911111113,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004471,3,2023-12-01,2023-10-01,2,358,257025.76,254883.8786666667,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004471,4,2024-01-01,2023-10-01,3,357,257025.76,254169.91822222224,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004471,5,2024-02-01,2023-10-01,4,356,257025.76,253455.9577777778,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004471,6,2024-03-01,2023-10-01,5,355,257025.76,252741.99733333336,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004471,7,2024-04-01,2023-10-01,6,354,257025.76,252028.03688888892,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004471,8,2024-05-01,2023-10-01,7,353,257025.76,251314.07644444448,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN004471,9,2024-06-01,2023-10-01,8,352,257025.76,250600.11600000004,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,1,0,0,0,0,None
LN004471,10,2024-07-01,2023-10-01,9,351,257025.76,249886.1555555556,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,30 DPD,1,0,0,0,0,None
LN004471,11,2024-08-01,2023-10-01,10,350,257025.76,249172.19511111116,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,None,2024-08-16,PrimaryCore,Complete,30 DPD,1,0,0,0,0,None
LN004471,12,2024-09-01,2023-10-01,11,349,257025.76,248458.2346666667,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,None,2024-09-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004471,13,2024-10-01,2023-10-01,12,348,257025.76,0.0,5.126,600-649,80-90%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2024-10-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004472,1,2024-12-01,2024-12-01,0,360,87710.72,87467.07911111112,7.228,600-649,70-80%,30-40%,FL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004473,1,2022-09-01,2022-09-01,0,360,276627.19,275858.7811388889,4.15,800+,60-70%,<30%,FL,Refinance-Cashout,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004473,2,2022-10-01,2022-09-01,1,359,276627.19,275090.3722777778,4.15,800+,60-70%,<30%,FL,Refinance-Cashout,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004473,3,2022-11-01,2022-09-01,2,358,276627.19,274321.9634166667,4.15,800+,60-70%,<30%,FL,Refinance-Cashout,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004473,4,2022-12-01,2022-09-01,3,357,276627.19,273553.55455555563,4.15,800+,60-70%,<30%,FL,Refinance-Cashout,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Missing_Doc,Prepaid,0,0,0,0,0,None
LN004473,5,2023-01-01,2022-09-01,4,356,276627.19,0.0,4.15,800+,60-70%,<30%,FL,Refinance-Cashout,Owner-Occupied,Condo,Servicer B,Prepaid,0,False,True,False,None,2023-01-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004474,1,2023-07-01,2023-07-01,0,360,496653.64,495274.04655555554,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004474,2,2023-08-01,2023-07-01,1,359,496653.64,493894.45311111107,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004474,3,2023-09-01,2023-07-01,2,358,496653.64,492514.8596666666,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004474,4,2023-10-01,2023-07-01,3,357,496653.64,491135.2662222221,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004474,5,2023-11-01,2023-07-01,4,356,496653.64,489755.67277777765,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004474,6,2023-12-01,2023-07-01,5,355,496653.64,488376.0793333332,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004474,7,2024-01-01,2023-07-01,6,354,496653.64,0.0,4.999,700-749,60-70%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Prepaid,0,False,True,False,None,2024-01-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004475,1,2022-06-01,2022-06-01,0,360,346691.74,345728.70738888887,5.977,600-649,70-80%,40-50%,PA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004475,2,2022-07-01,2022-06-01,1,359,346691.74,344765.67477777775,5.977,600-649,70-80%,40-50%,PA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004475,3,2022-08-01,2022-06-01,2,358,346691.74,343802.6421666666,5.977,600-649,70-80%,40-50%,PA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004475,4,2022-09-01,2022-06-01,3,357,346691.74,342839.6095555555,5.977,600-649,70-80%,40-50%,PA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004475,5,2022-10-01,2022-06-01,4,356,346691.74,341876.5769444444,5.977,600-649,70-80%,40-50%,PA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004475,6,2022-11-01,2022-06-01,5,355,346691.74,0.0,5.977,600-649,70-80%,40-50%,PA,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Prepaid,0,False,True,False,None,2022-11-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004476,1,2023-03-01,2023-03-01,0,360,238622.07,237959.23091666668,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004476,2,2023-04-01,2023-03-01,1,359,238622.07,237296.39183333336,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Missing_Doc,Current,0,0,0,1,0,None
LN004476,3,2023-05-01,2023-03-01,2,358,238622.07,236633.55275000003,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,4,2023-06-01,2023-03-01,3,357,238622.07,235970.7136666667,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,5,2023-07-01,2023-03-01,4,356,238622.07,235307.87458333338,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,6,2023-08-01,2023-03-01,5,355,238622.07,234645.03550000006,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,7,2023-09-01,2023-03-01,6,354,238622.07,233982.19641666673,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,8,2023-10-01,2023-03-01,7,353,238622.07,233319.3573333334,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,9,2023-11-01,2023-03-01,8,352,238622.07,232656.51825000008,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,10,2023-12-01,2023-03-01,9,351,238622.07,231993.67916666676,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,11,2024-01-01,2023-03-01,10,350,238622.07,231330.84008333343,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004476,12,2024-02-01,2023-03-01,11,349,238622.07,230668.0010000001,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004476,13,2024-03-01,2023-03-01,12,348,238622.07,0.0,3.872,800+,70-80%,40-50%,NY,Purchase,Owner-Occupied,Condo,Servicer C,Prepaid,0,False,True,False,None,2024-03-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004477,1,2023-08-01,2023-08-01,0,360,518141.06,516701.77927777776,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,2,2023-09-01,2023-08-01,1,359,518141.06,515262.49855555553,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,3,2023-10-01,2023-08-01,2,358,518141.06,513823.2178333333,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,4,2023-11-01,2023-08-01,3,357,518141.06,512383.93711111107,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004477,5,2023-12-01,2023-08-01,4,356,518141.06,510944.65638888883,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,6,2024-01-01,2023-08-01,5,355,518141.06,509505.3756666666,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,7,2024-02-01,2023-08-01,6,354,518141.06,508066.09494444437,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,8,2024-03-01,2023-08-01,7,353,518141.06,506626.81422222214,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,9,2024-04-01,2023-08-01,8,352,518141.06,505187.5334999999,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,10,2024-05-01,2023-08-01,9,351,518141.06,503748.25277777767,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,11,2024-06-01,2023-08-01,10,350,518141.06,502308.97205555544,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,12,2024-07-01,2023-08-01,11,349,518141.06,500869.6913333332,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,13,2024-08-01,2023-08-01,12,348,518141.06,499430.410611111,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,14,2024-09-01,2023-08-01,13,347,518141.06,497991.12988888874,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004477,15,2024-10-01,2023-08-01,14,346,518141.06,496551.8491666665,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004477,16,2024-11-01,2023-08-01,15,345,518141.06,495112.5684444443,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004477,17,2024-12-01,2023-08-01,16,344,518141.06,493673.28772222204,4.761,600-649,70-80%,40-50%,IL,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004478,1,2022-09-01,2022-09-01,0,360,125764.74,125415.3935,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer A,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004478,2,2022-10-01,2022-09-01,1,359,125764.74,125066.047,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer B,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004478,3,2022-11-01,2022-09-01,2,358,125764.74,124716.7005,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer C,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,4,2022-12-01,2022-09-01,3,357,125764.74,124367.354,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer B,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,5,2023-01-01,2022-09-01,4,356,125764.74,124018.0075,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer B,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,6,2023-02-01,2022-09-01,5,355,125764.74,123668.66100000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer A,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,7,2023-03-01,2022-09-01,6,354,125764.74,123319.31450000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer C,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,8,2023-04-01,2022-09-01,7,353,125764.74,122969.96800000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer B,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004478,9,2023-05-01,2022-09-01,8,352,125764.74,122620.62150000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer A,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,10,2023-06-01,2022-09-01,9,351,125764.74,122271.27500000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer A,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,11,2023-07-01,2022-09-01,10,350,125764.74,121921.92850000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer B,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004478,12,2023-08-01,2022-09-01,11,349,125764.74,121572.58200000001,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer A,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004478,13,2023-09-01,2022-09-01,12,348,125764.74,0.0,4.576,750-799,70-80%,40-50%,FL,Refinance-Rate-Term,Investment,Multi-Unit,Servicer A,Prepaid,0,False,True,False,None,2023-09-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004479,1,2024-08-01,2024-08-01,0,360,345394.32,344434.89133333333,5.657,<600,<60%,>50%,FL,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004479,2,2024-09-01,2024-08-01,1,359,345394.32,343475.46266666666,5.657,<600,<60%,>50%,FL,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004479,3,2024-10-01,2024-08-01,2,358,345394.32,342516.034,5.657,<600,<60%,>50%,FL,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004479,4,2024-11-01,2024-08-01,3,357,345394.32,341556.6053333333,5.657,<600,<60%,>50%,FL,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004479,5,2024-12-01,2024-08-01,4,356,345394.32,340597.17666666664,5.657,<600,<60%,>50%,FL,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,1,2022-04-01,2022-04-01,0,360,306491.28,305639.91533333337,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2022-04-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004480,2,2022-05-01,2022-04-01,1,359,306491.28,304788.5506666667,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004480,3,2022-06-01,2022-04-01,2,358,306491.28,303937.18600000005,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,4,2022-07-01,2022-04-01,3,357,306491.28,303085.8213333334,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,5,2022-08-01,2022-04-01,4,356,306491.28,302234.4566666667,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,6,2022-09-01,2022-04-01,5,355,306491.28,301383.09200000006,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,7,2022-10-01,2022-04-01,6,354,306491.28,300531.7273333334,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,8,2022-11-01,2022-04-01,7,353,306491.28,299680.36266666674,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,9,2022-12-01,2022-04-01,8,352,306491.28,298828.9980000001,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,10,2023-01-01,2022-04-01,9,351,306491.28,297977.6333333334,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,11,2023-02-01,2022-04-01,10,350,306491.28,297126.26866666676,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004480,12,2023-03-01,2022-04-01,11,349,306491.28,296274.9040000001,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004480,13,2023-04-01,2022-04-01,12,348,306491.28,0.0,5.093,700-749,60-70%,40-50%,NC,Refinance-Cashout,Investment,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2023-04-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004481,1,2023-06-01,2023-06-01,0,360,275297.53,274532.8146388889,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,2,2023-07-01,2023-06-01,1,359,275297.53,273768.09927777783,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,3,2023-08-01,2023-06-01,2,358,275297.53,273003.38391666673,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,4,2023-09-01,2023-06-01,3,357,275297.53,272238.66855555563,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,5,2023-10-01,2023-06-01,4,356,275297.53,271473.95319444453,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
